ENSEMBL	SYMBOL	log2FoldChange	lfcSE	stat	pvalue	padj	foldChange
ENSG00000166228.8	PCBD1	-0.0576059902918461	0.141926574406385	-0.40588586410111	0.684826465018062	0.828778801666843	-1.04073732651182
ENSG00000166233.12	ARIH1	-0.249218171846975	0.0734000497706982	-3.39534063839919	0.000685432634424284	0.00832764297117797	-1.18856283211968
ENSG00000166246.13	C16orf71	-0.00685318560466286	0.183714575685305	-0.0373034397466756	0.970243062882151	0.985813899133244	-1.00476156668081
ENSG00000166250.11	CLMP	-0.17247881815026	0.16128771452508	-1.06938596444331	0.284895789116174	NA	-1.12699320584409
ENSG00000166257.8	SCN3B	0.0648721523408541	0.121681758498917	0.533129641953944	0.593943841254206	NA	1.04599224273501
ENSG00000166260.10	COX11	-0.115700245696707	0.114433089686763	-1.01107333563581	0.311981331315337	0.535219606922921	-1.08350082031869
ENSG00000166261.10	ZNF202	-0.076705413839995	0.100461583302936	-0.763529812273556	0.445147489852069	0.652019241848415	-1.05460695323552
ENSG00000166262.15	FAM227B	-0.12031829039482	0.149349452860878	-0.805615876657406	0.420464368270599	0.633512386491423	-1.08697464669232
ENSG00000166263.13	STXBP4	0.140920375976763	0.100186380874459	1.4065821596385	0.159551326290945	0.363177445336878	1.10260830715012
ENSG00000166265.11	CYYR1	NA	NA	NA	NA	NA	NA
ENSG00000166266.13	CUL5	0.0145484372332185	0.129152194715398	0.11264568337594	0.910311465423363	0.956867524851406	1.01013522522215
ENSG00000166268.10	MYRFL	0.219772504933384	0.160514018165851	1.36917951120197	0.170943168902944	0.377116614429731	1.16454993694648
ENSG00000166272.16	WBP1L	-0.244515640116061	0.0879836734523062	-2.77910242345822	0.00545093347778062	0.0375075428107908	-1.18469496334239
ENSG00000166275.15	BORCS7	-0.351741729745486	0.16602500044482	-2.11860700980628	0.0341236928335344	0.134603758926017	-1.27610030179841
ENSG00000166278.14	C2	0.0990040367804343	0.188373922807096	0.525571880147228	0.599185698696285	0.769927650981591	1.07103382002876
ENSG00000166289.5	PLEKHF1	-0.0412552527645778	0.161027602375609	-0.25619988223104	0.797796499561555	0.895842348945797	-1.02900875197563
ENSG00000166292.11	TMEM100	-0.064213732250402	0.181111793395196	-0.354553014172214	0.722924481307751	0.850590730294766	-1.04551497958807
ENSG00000166295.8	ANAPC16	-0.179861858214103	0.0832431128997867	-2.16068155008369	0.0307199470670294	0.125236158712296	-1.13277541392357
ENSG00000166311.9	SMPD1	0.201760782136065	0.134662009514196	1.49827544430632	0.134061701224405	0.325944144187168	1.15010117559692
ENSG00000166313.18	APBB1	-0.0421870111002999	0.11791621681958	-0.357771070325713	0.72051464199841	NA	-1.0296735474702
ENSG00000166317.11	SYNPO2L	0.0925852935163789	0.172069068244141	0.538070522849662	0.590528361962588	NA	1.06627923200531
ENSG00000166321.13	NUDT13	-0.177148425071957	0.151756074924899	-1.16732345087091	0.243079771707775	0.46339265301048	-1.13064688256752
ENSG00000166323.12	C11orf65	-0.0505950039774324	0.166182415659658	-0.304454618598462	0.760781561760737	0.874551724144482	-1.03569198137721
ENSG00000166326.6	TRIM44	-0.0816009360118068	0.0752115386125587	-1.08495235594318	0.277942757522482	0.500471745323102	-1.05819164791406
ENSG00000166329.2	CCDC182	-0.0445571126072041	0.0487652019221226	-0.913707128258409	0.360870757429436	NA	-1.03136651546477
ENSG00000166333.13	ILK	0.0126160965929038	0.180319566572349	0.0699652113895355	0.944221349045714	0.973824883482887	1.00878315934885
ENSG00000166337.9	TAF10	0.266873296605376	0.150719640647285	1.77066038280913	0.0766171942268742	0.228823795375612	1.20319735163376
ENSG00000166340.14	TPP1	0.198636702192438	0.125420388546326	1.58376723668871	0.113246697646633	0.292376054026625	1.14761338678083
ENSG00000166341.7	DCHS1	0.035662885682257	0.169463500482536	0.210445822142876	0.833319732394261	0.914823322123716	1.02502769184675
ENSG00000166342.18	NETO1	NA	NA	NA	NA	NA	NA
ENSG00000166343.9	MSS51	-0.0878856087507643	0.17067170862448	-0.514939526058971	0.606595279296519	0.775336707300075	-1.06281140073148
ENSG00000166347.18	CYB5A	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166348.17	USP54	0.0841307498261857	0.117870107239565	0.713758151209569	0.475376741253332	0.676753848932286	1.06004885007702
ENSG00000166349.9	RAG1	0.284487862464808	0.184044284454362	1.54575765994707	0.12216310604209	0.308134729334193	1.2179778210106
ENSG00000166351.10	POTED	NA	NA	NA	NA	NA	NA
ENSG00000166352.15	C11orf74	0.220651924388325	0.124784437236932	1.76826477142632	0.0770166503792579	NA	1.16526002469374
ENSG00000166359.10	WDR88	0.00462046874427684	0.187529130028551	0.024638672101627	0.980343172777441	0.990484670036404	1.00320779889351
ENSG00000166363.5	OR10A5	-0.0183334217335401	0.0374147749256804	-0.490004864921868	0.624130456299808	NA	-1.01278884627413
ENSG00000166368.2	OR2D2	0.00878482169829753	0.034721776384648	0.253006113540368	0.800263488944358	NA	1.00610775110075
ENSG00000166377.19	ATP9B	-0.138759823051703	0.0956542711405164	-1.45063907128479	0.146880389633885	0.344929362348055	-1.1009582975332
ENSG00000166387.11	PPFIBP2	-0.0113508417294115	0.0931428434281474	-0.121864883136918	0.903006027484972	0.954035962140593	-1.00789883644365
ENSG00000166391.14	MOGAT2	NA	NA	NA	NA	NA	NA
ENSG00000166394.14	CYB5R2	-0.0163511193673378	0.0985500829580438	-0.165916850362257	0.868222386619215	0.934282160913857	-1.01139820236424
ENSG00000166396.12	SERPINB7	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166398.12	KIAA0355	0.13797955656861	0.0897986102371481	1.53654445435426	0.124404903690992	0.311450381576648	1.10036301677409
ENSG00000166401.13	SERPINB8	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166402.8	TUB	0.126878939755007	0.170871546550297	0.742539892197086	0.457760291241636	NA	1.09192891534243
ENSG00000166405.14	RIC3	0.0792469437703311	0.188831306216263	0.419670579832626	0.674726120122142	0.822471099436852	1.05646644352396
ENSG00000166407.13	LMO1	NA	NA	NA	NA	NA	NA
ENSG00000166411.13	IDH3A	-0.0244507972636711	0.0821323790204127	-0.297699854251077	0.7659322546775	0.878069197150303	-1.01709243334966
ENSG00000166415.14	WDR72	NA	NA	NA	NA	NA	NA
ENSG00000166426.7	CRABP1	-0.0244992453196916	0.0431784170332964	-0.567395634277176	0.570445415322527	NA	-1.01712658954843
ENSG00000166428.12	PLD4	-0.5148998739731	0.116864484199615	-4.40595684394245	1.05317931763115e-05	0.00030020376069762	-1.42889496802654
ENSG00000166432.14	ZMAT1	-0.14803887500676	0.188985810036714	-0.783333282948605	0.433431423280112	0.643810717036799	-1.10806220541912
ENSG00000166435.15	XRRA1	0.465830929928781	0.10278059999901	4.53228459391431	5.83491646994521e-06	0.000184245896252731	1.38111258546369
ENSG00000166436.15	TRIM66	0.222960495023959	0.113247603737349	1.9687877506094	0.0489774695199698	0.171455164901945	1.16712614224263
ENSG00000166439.5	RNF169	0.182477200484597	0.11311923971469	1.61314026636708	0.106714037433424	0.281061699987521	1.1348307910367
ENSG00000166441.12	RPL27A	-0.157588683007049	0.0865357366088762	-1.82108212378567	0.0685943741991869	0.213577256586759	-1.11542126679969
ENSG00000166444.17	ST5	0.304816476230897	0.181515288952724	1.67928816349066	0.0930958967047468	0.2587207233698	1.2352614907738
ENSG00000166446.14	CDYL2	-0.622154930308796	0.120656330659904	-5.15642177170524	2.51713572036086e-07	1.23880441175103e-05	-1.5391725022617
ENSG00000166448.14	TMEM130	-0.00768788235738987	0.122870919866409	-0.0625687702651568	0.950109898391239	NA	-1.00534305746995
ENSG00000166450.12	PRTG	-0.018935736486194	0.144010056799092	-0.131488986999089	0.895388498037354	0.94961575522537	-1.01321176657457
ENSG00000166451.13	CENPN	0.0778962435825073	0.089286260495976	0.872432590969783	0.382972427377931	0.600506485691917	1.05547780656118
ENSG00000166452.11	AKIP1	-0.153138541594734	0.109581275468713	-1.39748821995102	0.162266806639015	0.366379838144257	-1.11198593608346
ENSG00000166454.9	ATMIN	0.119755278428788	0.0733598873633634	1.6324354184954	0.102587792921776	0.274010783127376	1.08655053742567
ENSG00000166455.13	C16orf46	0.205572606087397	0.148091105148308	1.38814958455151	0.165091500396677	0.37003874995512	1.15314393915327
ENSG00000166471.10	TMEM41B	-0.457560224761289	0.147858904999104	-3.09457333505926	0.00197096202549229	0.0178777181851529	-1.37321757312897
ENSG00000166477.12	LEO1	-0.0192937603209537	0.0794591394723961	-0.242813607711625	0.808149793565823	0.900698037828313	-1.01346323966252
ENSG00000166478.9	ZNF143	-0.0210985662584005	0.0796535150726681	-0.264879286735208	0.791102455367169	0.893029283681656	-1.01473187163187
ENSG00000166479.9	TMX3	-0.541531362735754	0.149074920193513	-3.63261212572039	0.000280566596504451	0.00415710576037809	-1.45551667002652
ENSG00000166482.11	MFAP4	0.200582202510608	0.15072737976845	1.33076155651844	0.183267481147006	NA	1.14916200809639
ENSG00000166483.10	WEE1	-0.306166636237417	0.105966421853483	-2.88927974430188	0.00386125401264647	0.029200443760704	-1.236418063211
ENSG00000166484.19	MAPK7	0.243000868135904	0.124454452969709	1.95252851414685	0.0508754890019447	0.175996783617655	1.18345173388965
ENSG00000166501.12	PRKCB	0.0712606855656306	0.0983582400856217	0.724501429708356	0.468757949752061	0.671349715884072	1.05063436962463
ENSG00000166503.8	RP11-382A20.3	0.324558540360186	0.15073486941826	2.15317491973007	0.0313049339785367	NA	1.25228118632431
ENSG00000166507.16	NDST2	-0.291150319334652	0.188876065653304	-1.54148869168569	0.123197893049877	0.309814422062953	-1.22361552718036
ENSG00000166508.17	MCM7	0.184822191161757	0.0955510414649406	1.93427709764494	0.0530790675428986	0.181083989161381	1.1366768717983
ENSG00000166509.10	CLEC3A	0.00878482169829753	0.034721776384648	0.253006113540368	0.800263488944358	NA	1.00610775110075
ENSG00000166510.13	CCDC68	0.0138103093624947	0.168495618132713	0.0819624243973943	0.934676593869535	0.96966757297157	1.00961854065895
ENSG00000166523.7	CLEC4E	-0.0075831806593208	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166526.16	ZNF3	0.104140455746803	0.0831802689092255	1.25198508146747	0.210575300108443	0.426259351874402	1.07485381177216
ENSG00000166527.7	CLEC4D	NA	NA	NA	NA	NA	NA
ENSG00000166529.14	ZSCAN21	0.0316164924662462	0.123131214883756	0.256770734342988	0.797355763385691	0.895754370298379	1.02215677745274
ENSG00000166532.15	RIMKLB	-0.344606884098478	0.116064583198349	-2.96909595160103	0.00298677317013907	0.0240757230777877	-1.26980492983055
ENSG00000166535.19	A2ML1	0.0174433505901176	0.0782640755391963	0.222878127288191	0.823630360125849	NA	1.01216419859607
ENSG00000166546.13	BEAN1	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166548.15	TK2	-0.224714142356666	0.150387142373276	-1.49423773076892	0.135113494066384	0.327616418734097	-1.16854568831971
ENSG00000166557.12	TMED3	0.00708788751096549	0.0765197326644521	0.0926282314922179	0.926198914675551	0.965667809446268	1.00492503756782
ENSG00000166558.10	SLC38A8	0.00878482169829756	0.034721776384648	0.253006113540369	0.800263488944357	NA	1.00610775110075
ENSG00000166562.8	SEC11C	-0.177159820228437	0.110056428279063	-1.60971806007754	0.107459420439531	0.282232958805307	-1.13065581304047
ENSG00000166569.8	CPLX4	0.41659974393507	0.1458126146309	2.85708986831916	0.00427544767821776	0.0315143185731871	1.33477793598575
ENSG00000166573.5	GALR1	NA	NA	NA	NA	NA	NA
ENSG00000166575.16	TMEM135	-0.422602180681198	0.134480859400959	-3.14247085097215	0.00167528392879579	0.0160143415924872	-1.3403429446175
ENSG00000166578.9	IQCD	0.0104643048328895	0.100121741914785	0.104515808782031	0.916760023391638	0.960440673100885	1.00727967231185
ENSG00000166579.15	NDEL1	0.160083956224336	0.101267219121219	1.58080727024519	0.113922111710416	0.293278440016252	1.1173521593944
ENSG00000166582.9	CENPV	-0.024982275954048	0.0898993182516257	-0.277891717533645	0.781095482043847	0.886978096283951	-1.01746719206246
ENSG00000166589.12	CDH16	-0.0315910853592376	0.0607419548525062	-0.520086741296806	0.6030031190725	NA	-1.02213877654665
ENSG00000166592.11	RRAD	0.227559867197454	0.17497162603348	1.30055296596439	0.193411515286508	0.406267369305553	1.17085292664934
ENSG00000166595.11	FAM96B	-0.0258288445853186	0.10021801635254	-0.257726559807965	0.796617946621355	0.895324666323145	-1.01806441361901
ENSG00000166596.14	CFAP52	0.199511272353318	0.164900451986561	1.20988917828787	0.226321420280814	NA	1.14830928762762
ENSG00000166598.12	HSP90B1	-0.195082177233849	0.0859730515187636	-2.26910844488604	0.0232617319545407	0.102833179261494	-1.14478936699476
ENSG00000166603.4	MC4R	-0.0992082994625282	0.149039144142701	-0.665652637991124	0.505633152890498	NA	-1.07118547212609
ENSG00000166619.12	BLCAP	0.136630248649809	0.076779011699678	1.7795260140133	0.0751535638645152	0.226088765790121	1.09933436248738
ENSG00000166634.6	SERPINB12	NA	NA	NA	NA	NA	NA
ENSG00000166664.13	CHRFAM7A	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166669.13	ATF7IP2	-0.544661911159263	0.130122864781677	-4.18575099828233	2.84224794805708e-05	0.000678209884423696	-1.45867846970081
ENSG00000166670.9	MMP10	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166676.14	TVP23A	0.134915750470121	0.168906418698953	0.798760352089316	0.424429384298161	0.636669343109004	1.09802868997746
ENSG00000166681.13	NGFRAP1	0.425161288615097	0.133449474554358	3.18593452716756	0.00144287246460172	NA	1.34272260641151
ENSG00000166682.10	TMPRSS5	-0.112345667852003	0.178622723049019	-0.62895507320853	0.529378469208408	0.719797035782078	-1.08098437346089
ENSG00000166685.11	COG1	0.199699722309338	0.100832346264269	1.98051250127563	0.0476459700305812	0.168290321394811	1.14845929366675
ENSG00000166689.14	PLEKHA7	0.534588880564177	0.121819354163941	4.38837395119286	1.14201291630263e-05	0.000318323467533116	1.44852931372798
ENSG00000166704.11	ZNF606	-0.428226916349411	0.130443165098212	-3.282862049744	0.00102758937964105	0.0112872288369482	-1.34557883316656
ENSG00000166707.10	ZCCHC18	-0.0719118829300211	0.176352517406544	-0.407773498147708	0.683439972005517	0.827937124813538	-1.05110870740578
ENSG00000166710.17	B2M	0.00746302216637043	0.0925755678962464	0.0806154618974045	0.935747769412299	0.96966757297157	1.00518637569775
ENSG00000166716.9	ZNF592	0.364072487512654	0.109484369139751	3.32533758355893	0.000883115361693265	0.0100418505793984	1.28705391307638
ENSG00000166734.18	CASC4	-0.166110469645205	0.0750234263241838	-2.21411468102543	0.0268208909683701	0.114006884382758	-1.12202939296521
ENSG00000166736.11	HTR3A	-0.501285936308447	0.188367093339504	-2.66121819592424	0.00778584842350419	0.0486982350589911	-1.41547467386947
ENSG00000166741.7	NNMT	NA	NA	NA	NA	NA	NA
ENSG00000166743.9	ACSM1	-0.0430759165990758	0.0777824656097873	-0.553799834723362	0.579715841428709	NA	-1.03030816842779
ENSG00000166747.12	AP1G1	0.216985074051545	0.0793521904923948	2.73445600814688	0.00624834441365393	0.041601135019238	1.1623020824191
ENSG00000166748.12	AGBL1	NA	NA	NA	NA	NA	NA
ENSG00000166750.9	SLFN5	-0.008733600019169	0.134861283035707	-0.0647598763898503	0.948365188359049	0.975204363422142	-1.00607203072181
ENSG00000166762.16	CATSPER2	-0.190303284801722	0.167579820715771	-1.13559785413837	0.256124907361065	0.477778754492457	-1.14100355357207
ENSG00000166780.10	C16orf45	-0.040461534264391	0.113791011917795	-0.355577594244626	0.722156925610773	NA	-1.02844278437327
ENSG00000166783.19	KIAA0430	0.166726898703912	0.0893288537958722	1.86643947189678	0.0619799050145755	0.199993636916264	1.12250891170414
ENSG00000166788.9	SAAL1	-0.11859686745522	0.105076070506632	-1.1286762712328	0.259034422744584	0.480622374231945	-1.08567844260276
ENSG00000166793.10	YPEL4	-0.118294834472108	0.119410497452145	-0.990656910373523	0.321853138316165	NA	-1.08545117601681
ENSG00000166794.4	PPIB	-0.0275977071890868	0.0890445228209005	-0.309931552383018	0.756613008083948	0.872386500306549	-1.01931340972971
ENSG00000166796.11	LDHC	-0.38101118708603	0.188883857695715	-2.01717177811894	0.0436775901392006	0.157948897291558	-1.30225428759658
ENSG00000166797.10	FAM96A	-0.189052268539616	0.121913674535008	-1.55070601604523	0.120972152144508	0.305865571918253	-1.1400145744349
ENSG00000166800.9	LDHAL6A	0.0870094957465092	0.172711696482675	0.503784616320051	0.614412739224401	0.780257213558784	1.06216617759695
ENSG00000166801.15	FAM111A	0.19273067089175	0.0827875123633046	2.32801621150266	0.0199112428572272	0.0927681592963193	1.14292494888171
ENSG00000166803.10	KIAA0101	-0.125543571715679	0.188549657871653	-0.66583823663651	0.505514501859214	0.701970374619667	-1.0909186863504
ENSG00000166813.14	KIF7	-0.0605728031306626	0.145813005054405	-0.415414270545087	0.677838661656402	0.824332943842568	-1.04287974036627
ENSG00000166816.13	LDHD	-0.0765467534320168	0.0829039293606118	-0.923318762118707	0.355841113181557	NA	-1.05449097919783
ENSG00000166819.11	PLIN1	-0.442498305566241	0.179495260686713	-2.46523670805196	0.0136922763562343	0.0723140542257145	-1.35895558553008
ENSG00000166821.8	PEX11A	-0.638033437130391	0.126371236284296	-5.04888181749693	4.44403538664733e-07	2.01404323152409e-05	-1.55620642065978
ENSG00000166822.12	TMEM170A	-0.349269185432487	0.123656048330285	-2.82452164814122	0.00473512494621556	0.0339668861849705	-1.27391514676792
ENSG00000166823.5	MESP1	-0.397111207618035	0.187432941942389	-2.118684173138	0.0341171667731987	0.134603758926017	-1.3168684266411
ENSG00000166825.13	ANPEP	0.0101082227715659	0.11541897973624	0.0875785143367721	0.930211679625785	NA	1.0070310889647
ENSG00000166828.2	SCNN1G	0.490979647995767	0.154772099812522	3.17227490349034	0.00151249759928886	0.0148874666042503	1.40539887419722
ENSG00000166831.8	RBPMS2	-0.0317081163286041	0.165079675225471	-0.19207765150553	0.847681380471175	NA	-1.02222169548685
ENSG00000166833.19	NAV2	0.697233645755284	0.1120110835834	6.22468441023646	4.82526293057064e-10	5.28639023150083e-08	1.62139280452706
ENSG00000166839.16	ANKDD1A	0.0163803958716169	0.147485173897059	0.111064695106574	0.911565044713079	0.957546106248131	1.01141872680177
ENSG00000166840.13	GLYATL1	0.253889513298266	0.188859596407432	1.34432942846358	0.178841883334996	0.387658709349868	1.19241754926976
ENSG00000166845.13	C18orf54	-0.0141412597072955	0.127824414571352	-0.110630349880475	0.911909479482067	0.95769971252199	-1.00985017099127
ENSG00000166847.9	DCTN5	0.111725508976419	0.0739409220304185	1.51101049200409	0.130785777732863	0.321140131291434	1.08051979988883
ENSG00000166848.5	TERF2IP	0.165849077462722	0.0864911759734862	1.91752598569782	0.0551711429422764	0.185625533228914	1.12182611844389
ENSG00000166851.14	PLK1	0.319430753418158	0.127247839810279	2.51030393831765	0.01206272867296	0.0664822040903862	1.24783809020216
ENSG00000166855.9	CLPX	-0.11730061923627	0.0941334608747686	-1.24610970579656	0.212724122052974	0.428406523936289	-1.08470340860734
ENSG00000166856.2	GPR182	0.116932069526832	0.129280825413949	0.904481149098662	0.36574032569644	NA	1.08442634654155
ENSG00000166860.2	ZBTB39	0.00632355078445908	0.0932924948231014	0.0677819882129813	0.945959182106138	0.974580074851192	1.00439277145572
ENSG00000166862.6	CACNG2	NA	NA	NA	NA	NA	NA
ENSG00000166863.11	TAC3	-0.0771974879693502	0.157878232438817	-0.488968534653862	0.624863973584673	NA	-1.0549667197104
ENSG00000166866.12	MYO1A	-0.143477239507706	0.187395545899772	-0.765638472455714	0.443891446132448	0.650982229056304	-1.10456417349233
ENSG00000166869.2	CHP2	NA	NA	NA	NA	NA	NA
ENSG00000166881.9	NEMP1	0.104936203735712	0.087348711923792	1.20134803850645	0.229616223266184	0.448218569919203	1.07544683293107
ENSG00000166884.2	OR4D6	NA	NA	NA	NA	NA	NA
ENSG00000166886.12	NAB2	0.0194186387941113	0.105145336108755	0.184683786392827	0.853477063993624	0.926699928604287	1.01355096798763
ENSG00000166887.15	VPS39	0.0484272824546796	0.0761148732394955	0.636239415420206	0.524620386348928	0.716264872952985	1.03413697085978
ENSG00000166888.10	STAT6	0.0991840637448733	0.0965379210530023	1.0274103964847	0.304227258055254	0.527374686879217	1.07116747751887
ENSG00000166889.13	PATL1	0.0982904177555624	0.0924844803426915	1.06277742375107	0.287882900007843	0.511426488606714	1.070504171635
ENSG00000166896.7	XRCC6BP1	-0.275614420527865	0.112086364322284	-2.45894692181635	0.0139345217661917	0.0730591093351018	-1.2105095159166
ENSG00000166897.14	ELFN2	-0.338109736734071	0.187058959492349	-1.80750356813515	0.0706837988574194	0.21773720826519	-1.26409924687183
ENSG00000166900.14	STX3	-0.108638037703131	0.0974169972670234	-1.1151856529241	0.264770872854286	0.485921081877807	-1.07820988228745
ENSG00000166902.4	MRPL16	-0.271101363648038	0.0907319750548916	-2.98793631995805	0.00280868068819082	0.0229782909029325	-1.20672870141264
ENSG00000166908.17	PIP4K2C	0.372094408255584	0.0875980521538881	4.24774751385917	2.15930547594824e-05	0.000536589540265719	1.29423034461343
ENSG00000166912.16	MTMR10	0.00692975271454088	0.0941422115584529	0.0736094106971154	0.941321182802835	0.972347660050145	1.00481489307939
ENSG00000166913.12	YWHAB	-0.0143882741819185	0.0750596726158939	-0.19169113960233	0.847984146854409	0.922913683298192	-1.01002308970137
ENSG00000166920.10	C15orf48	-0.0253093778647777	0.145895863636321	-0.173475636895828	0.862277576478921	NA	-1.01769790831616
ENSG00000166922.8	SCG5	0.239954219815458	0.180907190826436	1.32639404060877	0.184709211718545	0.394967983442285	1.18095518628569
ENSG00000166923.10	GREM1	0.108056628708273	0.0821805399927806	1.31486880857397	0.188553997190926	NA	1.0777754490871
ENSG00000166924.8	NYAP1	-0.03313724020731	0.10587583652142	-0.312982086338519	0.75429427195614	NA	-1.02323480304008
ENSG00000166925.8	TSC22D4	0.156071760411123	0.123829744304261	1.26037375985886	0.207534562988217	0.42303404043018	1.11424907277666
ENSG00000166926.8	MS4A6E	NA	NA	NA	NA	NA	NA
ENSG00000166927.12	MS4A7	0.257667852224359	0.147112833850494	1.75149812208919	0.0798601444808033	0.23459033814727	1.19554451810949
ENSG00000166928.10	MS4A14	0.430412480500287	0.185498299696144	2.3203041817921	0.0203244280637304	0.0939697134586933	1.34761881907745
ENSG00000166930.6	MS4A5	NA	NA	NA	NA	NA	NA
ENSG00000166938.12	DIS3L	-0.0498652963000482	0.0835044686878033	-0.597157219052297	0.550402418722426	0.735369750855859	-1.0351682661961
ENSG00000166946.13	CCNDBP1	-0.0671912866569936	0.105045284748181	-0.639641149224997	0.522405923863646	0.714480268645036	-1.04767502892097
ENSG00000166947.11	EPB42	-0.101074233320915	0.113860999074943	-0.887698458138312	0.374702975518344	NA	-1.0725718041696
ENSG00000166948.9	TGM6	NA	NA	NA	NA	NA	NA
ENSG00000166949.15	SMAD3	0.465496342916779	0.128067403941057	3.63477613031823	0.000278222124343634	0.00413851303967585	1.38079231767367
ENSG00000166959.7	MS4A8	0.0666467061568254	0.131773572521397	0.505766861151186	0.613020324839749	NA	1.04727963300855
ENSG00000166960.16	CCDC178	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000166961.14	MS4A15	0.10766900694333	0.104940169881509	1.02600374160727	0.304889820418318	NA	1.07748591242684
ENSG00000166963.12	MAP1A	0.446289764843899	0.124435663001116	3.58651012161922	0.00033513306207476	0.00473827731740753	1.36253167121604
ENSG00000166965.12	RCCD1	0.0669535051145151	0.086537358217868	0.773694812198355	0.439111288602507	0.647709538911255	1.04750236786027
ENSG00000166971.16	AKTIP	-0.151606075734225	0.145982137853335	-1.03852483573394	0.299025778886978	0.522359404755859	-1.11080538461653
ENSG00000166974.12	MAPRE2	0.211933532028167	0.0895609417448656	2.36636113800486	0.0179639117863128	0.0865827561575193	1.15823944245669
ENSG00000166979.12	EVA1C	0.0432631318359507	0.0945981889217111	0.457335730515465	0.64742975147676	NA	1.0304418778385
ENSG00000166984.11	TCP10L2	NA	NA	NA	NA	NA	NA
ENSG00000166986.12	MARS	0.0135254292589752	0.0774620107902321	0.174607257428447	0.861388245592486	0.930401614439781	1.00941919718663
ENSG00000166987.14	MBD6	0.511330207121148	0.143891829118212	3.55357361328051	0.00038003482154586	0.00529624325718054	1.42536381712999
ENSG00000166997.7	CNPY4	-0.264506235771571	0.125284134885411	-2.11125084603487	0.0347507565407157	0.136224263116514	-1.2012248584168
ENSG00000167004.12	PDIA3	0.00565507083139296	0.0796095265695646	0.0710351018913726	0.943369818773295	0.973424762221519	1.00392748885223
ENSG00000167005.13	NUDT21	-0.142442280576268	0.0906244673998214	-1.5717861264534	0.116000160088328	0.297533798239585	-1.1037720666532
ENSG00000167011.8	NAT16	-0.214375834098047	0.144224198800848	-1.4864068296477	0.13717154442534	NA	-1.16020185740676
ENSG00000167014.10	C15orf43	NA	NA	NA	NA	NA	NA
ENSG00000167034.9	NKX3-1	0.577985167718708	0.119525081316224	4.83568102488505	1.326905546468e-06	5.03544668070792e-05	1.49276303619002
ENSG00000167037.18	SGSM1	0.00108004922278849	0.0463937828767323	0.0232800421913894	0.981426891423918	NA	1.00074891336932
ENSG00000167065.13	DUSP18	-0.0622789149167999	0.13999664246303	-0.444860061077868	0.65642088680714	0.809262805535884	-1.04411376547276
ENSG00000167074.14	TEF	0.048112484570695	0.106955086146249	0.449838210638309	0.652827103676379	0.80739967709533	1.03391134548057
ENSG00000167077.12	MEI1	-0.272512553191775	0.18649775561588	-1.46121089925101	0.143957572847176	0.340477090351335	-1.20790965512509
ENSG00000167080.8	B4GALNT2	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000167081.16	PBX3	-0.110631770132043	0.0863129386261312	-1.28175186586161	0.1999297042801	0.413644765344496	-1.07970094449652
ENSG00000167083.6	GNGT2	0.0520954783849302	0.11885790140793	0.438300506468932	0.66116845883951	0.812381003357222	1.0367697127633
ENSG00000167085.11	PHB	-0.00781771071314874	0.095704902158033	-0.0816855828371228	0.934896743272084	0.96966757297157	-1.00543353252216
ENSG00000167088.10	SNRPD1	-0.0509421315214405	0.0920642300900592	-0.553332510048776	0.580035743569247	0.755960518592008	-1.03594120970262
ENSG00000167094.15	TTC16	-0.0371326573473847	0.07877328359582	-0.471386435252714	0.637364800974054	NA	-1.02607248945908
ENSG00000167098.11	SUN5	NA	NA	NA	NA	NA	NA
ENSG00000167100.14	SAMD14	0.00197453926533159	0.12585188318088	0.0156893899036353	0.987482191587181	NA	1.00136958334849
ENSG00000167103.11	PIP5KL1	-0.105011370916015	0.162871707243801	-0.644749003329498	0.519089854595226	0.712173928803599	-1.07550286723468
ENSG00000167104.11	BPIFB6	NA	NA	NA	NA	NA	NA
ENSG00000167105.7	TMEM92	0.0273070302852724	0.0677963034587287	0.402780518880291	0.68710969371822	NA	1.01910805723945
ENSG00000167106.11	FAM102A	0.305640715219864	0.109819289928463	2.78312412526943	0.00538382045591802	0.037290134097917	1.23596742068496
ENSG00000167107.12	ACSF2	-0.355365728692529	0.106957931401896	-3.32248131610957	0.00089220646258933	0.010117830082955	-1.27930985009783
ENSG00000167110.16	GOLGA2	-0.0312786341748759	0.0857088097145961	-0.364940713551284	0.715155662103119	0.84529994377664	-1.02191743116096
